company_id,name,identifier,category_id,logo_img_pc,logo_img_mb,type,class_url_pc,class_url_mb,explanation,is_recommend,ir_text_front,interest_rate,ir_unit,ir_text_after,annotation,annotation_modal,order,is_valid,promo_url_pc,promo_url_mb,delete_flag,created_at,updated_at
472,ルミナスクラブ,C013020,1,public/company/472/0ZX5pQG49dcvQZmZuTevwrui3DBOorLxtNbhlvo9.png,public/company/472/vZpKibdXdI9udZWoKqwmjvFIthYM4x2S1CzseiBr.png,0,NULL,NULL,"株式会社ドウシシャが運営する国内スチールラックシェアNo1「ルミナス」のメーカー直営公式サイトです。\nキッチン収納や衣類収納など、ご家庭向けの収納ラックからプロも愛用の業務向けラックまで、メーカーならではの豊富なサイズラインナップ・シリーズ展開が当サイトの魅力です。",0,支援金は購入完了で,1.200,%,ベルマーク点数として自動加算,虚偽・返品・キャンセルは対象外です。,判定タイミング：最大90日,1425,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462397&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462397&vcptn=__key__,0,2023-07-28 14:35:11,2024-12-04 10:05:20
473,Anker公式オンラインストア,C004042,9,public/company/473/6bu7NEtKljw0MbuqKx85tphJKT9ZNKe4FEdUfHL3.png,public/company/473/KKtydGOiNSQ9XRsmPBEFS55ICvFmvi5oDveYhqIE.png,0,NULL,NULL,「Empowering Smarter Lives」をミッションに、“充電”のグローバル・リーディングブランド「Anker」、オーディオブランド「Soundcore」、スマートホームブランド「Eufy」、スマートプロジェクターブランド「Nebula」等を米国・日本・欧州を中心とした世界100ヶ国以上で展開するハードウェアメーカーです。,0,支援金は購入完了で,1.200,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）は対象外です。,判定タイミング：最大45日,1426,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462403&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462403&vcptn=__key__,0,2023-07-28 14:38:53,2023-08-30 10:49:13
474,ゆめやど,C016040,14,public/company/474/tk25TDgb7POqj2HdGQouOc3HhbzweGUVCf5jBnFv.png,public/company/474/YSFuqjl6z1F0OPDluRGoI6KuAQIPy224et2QzZ5Q.png,0,NULL,NULL,平日宿泊が圧倒的にお得な宿泊予約サイト「ゆめやど」,0,支援金は宿泊完了で,1.200,%,ベルマーク点数として自動加算,重複注文、キャンセルは対象外です。,判定タイミング：最大410日,1427,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462405&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462405&vcptn=__key__,0,2023-07-28 14:43:16,2023-08-30 10:49:28
475,メンズファッション通販　CAMBIO/カンビオ,C007030,6,public/company/475/dTPQoXFuTutfXJbnxj6qG1SdyqPFPi7aI7tXsjXh.png,public/company/475/UMPLxqQBoRgkTSzX3QMuzhjXkslUsc2mpvlvpt67.png,0,NULL,NULL,有名人などがメディアで着用されることも多く、 ファッション誌掲載の注目アイテムからインポートブランドまで、メンズの旬なファッションを取り扱っております。,0,支援金は購入完了で,1.200,%,ベルマーク点数として自動加算,虚偽、キャンセルは対象外です。,判定タイミング：最大45日,1428,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462427&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462427&vcptn=__key__,0,2023-07-28 15:01:59,2023-08-30 10:49:49
478,ACE ONLINE STORE,C007031,6,public/company/478/rUlPwwEXipo4s40OrBfNOivVKc8dQUdgb5Z3ThVV.png,public/company/478/JJtKU1xRxPD7nvcZbSNOXq1jTr4svcp6Hs8kv95R.png,0,NULL,NULL,機能性とデザイン性に優れた商品を多数作り続けてきた「エース」の公式通販サイトです。スーツケース、ビジネスバッグ、ファッションバッグ、スポーツバッグなどカバン全般を取り扱っております。,0,支援金は購入完了で,1.140,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）は対象外です。,判定タイミング：最大45日,1431,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462515&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462515&vcptn=__key__,0,2023-07-28 16:22:15,2023-08-30 10:50:46
480,DEPACO,C002033,12,public/company/480/dW80e1oiccPWf3UOptpnfH4ATousREKdE6n1eU04.png,public/company/480/N9KGs4UcQVqXAbu2hAABmSZuvM4zpjMIznVLK7Qs.png,0,NULL,NULL,"株式会社大丸松坂屋百貨店が運営しております「コスメ専門オンラインストア」です。\n百貨店運営オンラインショップならではの安心感！\n税込5,400円以上のお買い上げで送料無料！",0,支援金は購入完了で,1.140,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）は対象外です。,判定タイミング：最大45日,1433,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462555&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462555&vcptn=__key__,0,2023-07-28 16:51:31,2023-08-30 10:51:29
481,カメラのキタムラ　プリントサービス/フォトブック,C004043,9,public/company/481/kQEKrrQyV6OTtw17bZEm102D2vAkwEk5lHtrnph5.png,public/company/481/4CvBkbMQzdQ8uIvOGi367pScKh6fSVn7caUbE0us.png,0,NULL,NULL,日本最大級の写真専門店カメラのキタムラが提供する「フォトブック」サービス,0,支援金は申込完了で,1.140,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）、最短1時間仕上の年賀状印刷は対象外です。,判定タイミング：最大45日,1434,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462562&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889462562&vcptn=__key__,0,2023-07-28 17:00:20,2023-08-30 10:51:48
482,JAMJAMライナー&JAMJAMツアー,C016041,14,public/company/482/T7mM6kYRIOBB5gRN7gpWQXtH0TLaFZMVp0srRIKE.png,public/company/482/8NpF7fpuMNKEu54O0IRR6q0QK37pZf9uCPLRbNKI.png,0,NULL,NULL,日本ユース旅行が販売する高速バス＆バスツアーの販売プログラムです。\nアプライジンググループのジャムジャムエクスプレスは、全国各地へ「JAMJAM LINER」「ジャムジャムライナー」のブランドで高速路線バスを運行しております。\nアプライジンググループでは、旅行部門である日本ユース旅行が販売を、バス会社のジャムジャムエクスプレスが運行を担っています。\nジャムジャムエクスプレスのサイトではジャムジャムライナーの商品を購入いただけます。,0,支援金は申込完了で,1.110,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）、注文商品変更、不利用は対象外です。,判定タイミング：最大200日,1435,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889473383&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889473383&vcptn=__key__,0,2023-08-08 16:09:49,2023-08-30 10:52:06
483,skyticket レンタカー,C016042,14,public/company/483/7h7gb0WCxEHop5UBOJTawHoAMlkERJRwgKtdP0H5.png,public/company/483/5O8KQ4jMy7Lk7zsyGUEOr9ottVw40cHpTBGL21pC.png,0,NULL,NULL,skyticket レンタカー は、北海道~沖縄離島まで全国47都道府県・60社以上のレンタカー会社と提携している国内最大級のレンタカー予約サイトです。ニッポンレンタカーやタイムズカーレンタルなど大手レンタカー会社はもちろん、地方の格安レンタカーも含めて幅広いお得なプランの最安値検索ができます。,0,支援金は利用完了で,1.110,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）は対象外です。,判定タイミング：最大120日,1436,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889473395&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889473395&vcptn=__key__,0,2023-08-08 16:21:04,2023-08-30 10:56:40
484,BTOパソコンのVSPEC,C004044,9,public/company/484/kCX46fOomnrQHpKN1RoU1QbTqKnVJN8Sgs6imd3L.png,public/company/484/Y6EIWuQx2tZEG3NjWpdFRGLnahyv98X6CkcuDig2.png,0,NULL,NULL,"フルカスタムのBTOパソコンと組立キットを買うならココ!\n302種類のPCケースと1,927種類のPCパーツから自由に選べる圧倒的な組み合わせ。\nインテル社ゴールドパートナーの認定を受けた信頼の技術。\n一人で5,000台以上の組み立て実績を持つ職人達による安心のサポート。\n創業10余年のBTOショップの老舗が、あなたが欲しかった機能全部入りのパソコンをお届けします。",0,支援金はご購入で,1.110,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）は対象外です。,判定タイミング：最大45日,1437,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889473425&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889473425&vcptn=__key__,0,2023-08-08 16:57:43,2023-08-30 10:57:01
485,SoftBank SELECTION オンラインショップ,C004045,9,public/company/485/ScLvCc5uyoNU6nfAHxpCWBIsqlOQkkR6ZHX4NZwD.png,public/company/485/2aYPJX0CRCSYn8zp6Ns2keY1eCr6Tgzip0CsRxXI.png,0,NULL,NULL,掲載商品6,000アイテム以上！国内外の最新のiPhone/スマートフォンアクセサリーやスマートアイテムを厳選してお届けするソフトバンクのセレクトショップとなります。,0,支援金はご購入で,1.760,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）、不正申込、受け取り拒否は対象外です。,判定タイミング：最大45日,1438,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889473475&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889473475&vcptn=__key__,0,2023-08-08 17:31:11,2023-08-30 10:57:20
486,FRONTIERダイレクト,C004046,13,public/company/486/ETZIjbdPPMdv1il0ajIgHoTPfpXd7r9dGR15sLeu.png,public/company/486/LvM1ijKA3Bw2n5iHCQXbdalKsG7inJYDHn8FQFWW.png,0,NULL,NULL,"BTOパソコンのFRONTIER（フロンティア）公式通販サイト。\n格安デスクトップ・ノートPCはもちろん、SSD、最新グラフィックカード搭載ゲーミングPCなどご希望のカスタマイズも可能です。\nサポート・長期保証も充実。安心の国内生産。",0,支援金はご購入で,0.800,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）、法人向けビジネスパソコン、価格.comサイト専用製品は対象外です。,判定タイミング：最大45日,1439,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889473503&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889473503&vcptn=__key__,0,2023-08-08 17:58:31,2023-08-30 10:57:35
487,BTOパソコン通販 パソコンショップSEVEN,C004047,9,public/company/487/861k73VIszWUvFeGgLRBMVvnhda2JuBjDo1prg2f.png,public/company/487/2uzyO5oWisDZZ7g8FiT9PHUUANOVLL8HYoW0Yoan.png,0,NULL,NULL,"BTOパソコンの通販 パソコンショップSEVENです。\n低価格PCからハイエンドPCまで豊富なカスタマイズと品揃えから貴方だけのBTOでオリジナルPCを。\nハイエンドPC/ゲーミングPC/マイニング用PC/Windows11対応PCなどを特価でご提供しております。",0,支援金はご購入で,0.800,%,ベルマーク点数として自動加算,虚偽、キャンセル、代金引換受取拒否、クレジットカード支払の決済失敗、分割払い審査否決の注文は対象外です。,判定タイミング：最大45日,1440,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889523980&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889523980&vcptn=__key__,0,2023-08-23 11:26:24,2023-08-30 10:57:54
489,アクティビティジャパン,C016043,14,public/company/489/ApWoDNESZuBUiuZkukcSqCfD9dhDpojlbtWhySc0.jpg,public/company/489/PMu0WvolSma8jmcNiz6Mnv9UnkWEM9r0n14u4ylM.jpg,0,NULL,NULL,「アクティビティジャパン」は日本全国の様々なアウトドアスポーツ・文化体験を予約できるサービスです。 ・自分だけのオリジナル作品を作る陶芸教室 ・富士山を眺めながらSUP(スタンドアップパドルボード)体験 ・スカイツリーを目の前に都会のカヤック体験 ・沖縄の海の上を飛ぶモーターパラグライダー体験 ・初めてのガラス細工体験など、400以上のジャンル、17,000以上プランの最高にワクワクする体験をご紹介しています。,0,支援金は申込完了で,0.800,%,ベルマーク点数として自動加算,KKday（イベント関連商品・代理販売）商品、虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）、申込キャンセル、申込不成立、催行不可による払戻発生、システムや通信エラー起因による意図しない重複予約は対象外です。,判定タイミング：最大210日,1442,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550345&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550345&vcptn=__key__,0,2023-08-30 11:19:33,2023-11-15 14:30:53
490,Tokyo Life (東京ライフ) | 大人の男女の為のセレクトショップ,C003027,11,public/company/490/MlGUvdFFZ4VhcuoBaMyYLOpbPwzJ0aTZuDtCQejy.png,public/company/490/bdIWtWBWELwEWOQtS2HZH6FvnEdiqOU3vZkZ7Zgn.png,0,NULL,NULL,大人の男女へのライフスタイル提案型セレクトショップ!刺激的なアイテムを厳選しております。,0,支援金はご購入で,0.800,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）は対象外です。,判定タイミング：最大60日,1443,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550358&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550358&vcptn=__key__,0,2023-08-30 11:26:57,2023-09-20 13:16:34
494,LEC 東京リーガルマインド オンラインショップ,C011006,18,public/company/494/UGryve2yXM9drN2VGZSOUYqET2DMuDlu7ZuWXh5N.png,public/company/494/vvpl6G4b9VFGRyNJVMsheiV4f6qM1l8jElbNfpq7.png,0,NULL,NULL,"LEC東京リーガルマインドは、資格受験指導37年の実績とノウハウを持ち、司法試験、司法書士、弁理士をはじめとする各種国家資格および検定受験の対策講座を全国展開する資格取得・通信教育のスクールです。\n圧倒的な情報量と蓄積されたノウハウで、数多くの合格者を出してきた実績を元に、常時10,000近くの商品ラインナップを揃えています。",0,支援金はご購入で,0.800,%,ベルマーク点数として自動加算,いたずら、なりすまし、申込後のキャンセルは対象外です。,判定タイミング：最大60日,1447,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550453&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550453&vcptn=__key__,0,2023-08-30 13:18:15,2023-09-20 13:20:12
496,レコチョク,C005024,13,public/company/496/nldIFR3Trs4J6LidgrCOC2FVkdVhyJE4zA00u8xO.png,public/company/496/dlWudbOOuPhuZDRfq20s04o3lCBcPyus1fJKsEQw.png,0,NULL,NULL,日本最大級の楽曲数が揃う、レコード会社直営のレコチョクによる音楽配信サービスです。,0,支援金はご購入で,0.800,%,ベルマーク点数として自動加算,"登録不備、および下記のストアでの決済は対象外となります。\nレコチョク アプリストア(Android)、レコチョク（Nintendo Switch)、dミュージック powered by レコチョク、Music Store powered by レコチョク、レコチョクメロディ、ひかりTV ミュージック、TOWER RECORDS MUSIC powered by レコチョク、dヒッツ powered by レコチョク、WIZY",判定タイミング：最大1日,1449,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550470&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550470&vcptn=__key__,0,2023-08-30 13:41:37,2023-09-20 13:20:46
499,【J-TRIP】国内旅行・国内ツアーのジェイトリップツアー,C016044,14,public/company/499/P4uF8Lyhgc0OeM6dhUF2dV17ga7VeW1bYrj6Zazd.png,public/company/499/Y80gryeIGE7B55N5DR5rZhE9DHBTjjoGPqfxuqMX.png,0,NULL,NULL,日本航空（JAL）の飛行機で行く格安旅行のジェイトリップツアー。北海道から沖縄まで…おトクなパッケージツアーを多数ご用意！スマートフォン・PC・タブレットから24時間かんたんにオンライン予約OK。,0,支援金は予約完了で,0.760,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）、飛行機を利用しないプランは対象外です。,判定タイミング：最大210日,1452,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550504&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550504&vcptn=__key__,0,2023-08-30 14:15:14,2023-09-20 13:21:49
500,ストーム,C004050,9,public/company/500/zGFzmqvxPS8Ik7eliQuetp3QCExvvfCIEL7f1EdP.png,public/company/500/YhumUxpdSlJpbkFgkfkmKFH8tbSIr7QaNWUTJRy7.png,0,NULL,NULL,BTOパソコン、カスタムPCのエキスパートカンパニー　株式会社アイティーシーが運営する「ストーム」、コストパフォーマンスに優れたBTOパソコンの通販専門の販売サイト。カスタマイズが可能なBTO(Build to Order)方式が中心。デスクトップタワー型PC、キューブ型PC、省スペースPC、高品位アルミケース採用PC、サーバー・ワークステーション、ＬｉｎｕｘＰＣやゲーム推奨スペックPC等を最新仕様でカスタマイズいたします。,0,支援金はご購入で,0.400,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、注文キャンセル（クーリングオフ）は対象外です。,判定タイミング：最大45日,1453,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550511&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550511&vcptn=__key__,0,2023-08-30 14:23:49,2023-09-20 13:22:04
501,JA タウン,C009023,5,public/company/501/BvT26veQr3iBxVLlNkJc2EOfl2TC8ajyZN6omhYF.png,public/company/501/rs8M1DzsVZuLzz3iENLXvXO0fSbkjH5fTayC5rZv.png,0,NULL,NULL,「JAタウン」は全農が運営する、産地直送のショッピングモールです。全国約100ショップのJA等から、お客様のもとに旬の果物・野菜・米・肉などをお届けします。,0,支援金はご購入で,0.760,%,ベルマーク点数として自動加算,返品、注文の虚偽、キャンセル、ギフトカードやポイントご利用分は対象外です。,判定タイミング：最大45日,1454,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550528&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550528&vcptn=__key__,0,2023-08-30 14:36:17,2023-09-20 13:22:17
502,激安！家電のタンタンショップ,C003028,11,public/company/502/JuVUIefDPhMBa5mG1aPXAPRHoYxqUrtV9EN9GwQZ.png,public/company/502/eORskRjozN66GppaExRhMlLUbYjKpSxTjUurB5Gk.png,0,NULL,NULL,"家電のタンタンショップは７０年の実績を持った家電販売チェーンのインターネット事業として運営しています。\n永年の家電販売の経験を生かして仕入れ努力やローコスト運営物流ノウハウにより一流メーカーの家電品を お安く全国の方々に提供しています。",0,支援金はご購入で,0.760,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、注文キャンセル（クーリングオフ）は対象外です。,判定タイミング：最大45日,1455,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550529&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550529&vcptn=__key__,0,2023-08-30 14:50:37,2024-05-15 13:05:06
503,【ベルーナ】My Wine CLUB,C009024,5,public/company/503/QVw2nNEbs4AJlR2Vz9Vd6ZpcloKEI2pez9gy9pmV.png,public/company/503/BlFnPAzL7HP7OyAHj6FflVxJikGrQVdw1B4tOMop.png,0,NULL,NULL,ワイン通販国内14年連続No.1※東京商工リサーチ調べ(2008~2020年度)My Wine Clubは、スタッフが直接現地ワイナリー等と交渉を行い、買い付けをしています。そのため卸や商社を通す、通常の仕入れで発生する中間マージンがカットでき、高品質のワインを格安にお届けすることが出来ます。毎月第4土曜日は「マイワインクラブの日」としてメルマガ限定キャンペーンを実施中!,0,支援金はご購入で,0.760,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、注文キャンセル（クーリングオフ）は対象外です。,判定タイミング：最大250日,1456,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550543&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550543&vcptn=__key__,0,2023-08-30 15:01:08,2024-08-28 16:53:43
504,Qoo10,C003029,11,public/company/504/Gufx9unuCMsfJ3yZWCT5C2SzlTVR1OeMYGhi38Hq.png,public/company/504/Zvp2ctBwEd66YpyrhpZtMYGq9Z6uJvFmJx20s1hu.png,0,NULL,NULL,eBay公式ショッピングサイト「衝撃コスパモールQoo10（キューテン）」。ファッション、ビューティー、デジタル、食品、ベビー用品、日用品のトレンドから定番まで。Qoo10が発行するクーポンや、お友達、お店からもらえるクーポンの利用で、より高い割引率に！朝10時、夕方17時、深夜0時更新のとってもお得なタイムセールを実施中！欲しかった商品をさらに高コスパでお買い求めいただけます。,0,支援金はご購入で,0.760,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）、既にカートに入っていた商品、他の広告・アフィリエイトサイトを経由した場合、ギフト券(割引券含む)・チケット類、アプリ経由での購入は対象外となります。\nまた、当社にて不正な注文と判断した場合、一部非承認/全非承認（ポイント付与対象外）とさせていただく場合がございます。\n※例：同一ユーザが複数のアカウントを発行し、本来取得上限のあるクーポンを複数取得している場合、 同一ユーザーからの大量注文等、ストア側で転売目的と判断された注文は対象外です。,判定タイミング：最大90日,1457,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=891360345&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=891360345&vcptn=__key__,0,2023-08-30 16:11:01,2025-02-12 13:51:58
505,スカイパックツアーズ,C016045,14,public/company/505/Px4DwUeeAYYcHqzIBhkdT5gfFeRZ0UV9eq86Z545.png,public/company/505/uMi0Gn6YrZYoeLE0f7C8bkNw4YuZ7dD4uY1hfAxi.png,0,NULL,NULL,"航空会社「スカイマーク」専売のパッケージツアー販売会社です。\nスカイマーク就航路線で往復航空券＋宿泊、オプション等のパッケージ販売をしています。\nスカイマーク専売ならではの安心感！",0,支援金は予約完了で,0.760,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）は対象外です。\nクーポン利用時の注意点：2025年8月18日以降、クーポン利用時の成果対象はクーポン割引後のお支払い代金となります。,判定タイミング：最大310日,1458,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550648&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889550648&vcptn=__key__,0,2023-08-30 16:21:12,2025-08-20 13:23:38
506,石橋楽器店,C005025,13,public/company/506/w48WA8yW4muMpQJ89imClCoqpLDM3QVXM7FYEYTJ.png,public/company/506/3AtnJCbCC7f5c8S7lNGRCtLJywpQPmvccgHw9T96.png,0,NULL,NULL,石橋楽器店が運営するオンラインショップには楽器が盛りだくさん!ギターやベース、ドラムはもちろん、ウクレレ、鍵盤楽器、管楽器まで様々な楽器が充実の品揃え!,0,支援金はご購入で,0.570,%,ベルマーク点数として自動加算,"買取は1,000円以上の買取成立で114点のベルマーク点数となります。\n虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）は対象外です。",判定タイミング：最大45日,1459,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889581528&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889581528&vcptn=__key__,0,2023-09-06 16:23:32,2023-09-20 13:23:42
507,asoview!(アソビュー),C018003,4,public/company/507/wk6AuIFPDh0ct5k87VEgr5gfcR6vHQq9kpaTDO3j.png,public/company/507/99Ld7UctB4LmMDgfqE9apUIP8LAIib20pI59nv7R.png,0,NULL,NULL,"北海道から沖縄まで、日本全国のレジャーを620種類・2.6万プラン取り揃えた遊び・体験の予約サイトです。\n",0,支援金は予約後プラン随行で,0.400,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）アソビュー！ポイント、サーティワン アイスクリームは対象外です。\n■対象外商品\n以下商品購入の場合、成果対象外となります。\n・商品名：ACN ラムセス大王展 ファラオたちの黄金\n・発売日：2025年3月28日発売開始～2025年9月7日\n・商品詳細：https://www.asoview.com/base/162836/\n【ハウステンボス】全プラン\nhttps://www.asoview.com/base/159696/,判定タイミング：最大90日\nWEB予約後、60日以内の現地催行,1460,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889581607&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889581607&vcptn=__key__,0,2023-09-06 16:43:25,2025-06-18 16:25:57
508,HIS(エイチ・アイ・エス)海外・国内旅行,C016046,14,public/company/508/ZufO8XLRvxJrHskDI3hSyD9lgVZ4Lc5r2kFzE7Fr.png,public/company/508/MF8eauYiv43CoIH2f9cBrmYY1F40F0cVJKV7xHRY.png,0,NULL,NULL,"海外旅行・国内旅行はエイチ・アイ・エス！豊富なラインナップから希望に合ったご旅行を選択いただけます。\n海外では現地支店が24時間日本語サポート！安心の旅行をご提供します。",0,支援金は予約後、搭乗・宿泊・催行で,0.400,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）は対象外です。,判定タイミング：最大590日,1461,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889581638&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889581638&vcptn=__key__,0,2023-09-06 16:57:34,2023-09-20 13:24:13
509,サンプル百貨店(ちょっプル申込),C003030,11,public/company/509/oJrTPs7fZ79gZI06opjxC43r3oOX3Ftvl12fpkZ0.png,public/company/509/DMVh8NsOdDeEzLHv6IbTFmE61UkvOTxU69S0QKKZ.png,0,NULL,NULL,"TVでも話題！ スーパーなどに並んでいる話題の商品が、半額になることも！\nさまざまな商品をお得に試せるサンプル百貨店は、＼約300万人／が利用している限定サービスです。",0,支援金はご購入で,0.400,%,ベルマーク点数として自動加算,虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）、決済方法が「ソフトバンクまとめて支払い」・「メルペイ」の場合、初回トライアル、抽選・先着サンプル、観て！聴いて！体験する！商品体験イベント、アプリインストール、非会員購入、アプリでの購入は対象外です。,判定タイミング：最大90日,1462,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889581648&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889581648&vcptn=__key__,0,2023-09-06 17:04:07,2023-09-20 13:24:33
